a0,a1,a2,a3,a4,a5,a6,a7,a8
1513166709,90,50,90,58,90,44230,91,85
1513167009,90,47,90,19,90,44620,91,85
1513167309,90,57,90,47,90,44801,91,85
1513167610,90,104,90,92,90,44462,91,85
1513167909,90,76,90,130,90,44821,91,85
1513168210,90,109,90,65,90,44281,91,85
1513168510,90,65,90,53,90,44427,91,85
1513168811,90,36,90,73,90,44504,91,85
1513169110,90,53,90,57,90,44752,91,85
1513169409,90,64,90,47,90,44613,91,85
1513169709,90,57,90,46,90,44699,91,85
1513170010,90,103,90,72,90,44761,91,85
1513170309,90,55,90,55,90,44692,91,85
1513170610,90,88,90,43,90,44764,91,85
1513170909,90,51,90,36,90,44880,91,85
1513171209,90,60,90,38,90,44769,91,85
1513171509,91,108,91,66,91,44983,91,85
1513171809,91,88,91,39,91,45071,91,85
1513172109,91,53,91,45,91,44996,91,85
1513172409,90,71,90,52,90,45093,91,85
1513172709,90,36,90,35,90,44985,91,85
1513173010,91,144,91,42,91,45074,91,85
1513173309,91,90,91,27,91,45134,91,85
1513173609,91,167,91,46,91,45264,91,85
1513173909,91,48,91,43,91,45190,91,85
1513174209,91,41,91,54,91,45212,91,85
1513174509,91,51,91,62,91,45324,91,85
1513174809,91,49,91,32,91,45330,91,85
1513175109,91,79,91,59,91,45457,91,85
1513175410,91,28,91,69,91,45634,91,85
1513175709,90,6,90,68,90,45606,91,85
1513176009,90,38,90,76,90,45804,91,85
1513176309,90,37,90,76,90,45691,91,85
1513176609,90,53,90,95,90,45745,91,85
1513176910,91,43,91,94,91,45834,91,85
1513177210,91,23,91,58,91,45933,91,85
1513177509,91,25,91,52,91,45650,91,85
1513177809,90,48,90,40,90,45694,91,85
1513178109,91,38,91,48,91,45729,91,85
1513178410,91,32,91,38,91,45446,91,85
1513178709,91,47,91,43,91,45888,91,85
1513179010,91,68,91,68,91,45999,91,85
1513179309,91,35,91,63,91,45945,91,85
1513179610,91,51,91,63,91,45979,91,85
1513179910,91,44,91,59,91,46057,91,85
1513180209,91,90,91,51,91,46106,91,85
1513180509,91,39,91,61,91,46407,91,85
1513180809,91,46,91,87,91,46405,91,85
1513181110,91,29,91,77,91,46554,91,85
1513181409,91,36,91,84,91,46621,91,85
1513181710,91,35,91,103,91,46715,91,85
1513182010,91,32,91,40,91,46694,91,85
1513182309,91,67,91,42,91,46836,91,85
1513182609,91,38,91,42,91,46891,91,85
1513182909,91,65,91,61,91,46778,91,85
1513183209,91,31,91,83,91,46790,91,85
1513183509,91,33,91,66,91,46781,91,85
1513183809,91,34,91,84,91,46800,91,85
1513184109,91,80,91,81,91,46826,91,85
1513184409,91,31,91,31,91,46920,91,85
1513184710,91,23,91,66,91,46897,91,85
1513185009,91,51,91,31,91,46940,91,85
1513185310,91,42,91,54,91,46849,91,85
1513185609,90,92,90,66,90,48130,91,85
1513185909,91,47,91,27,91,49513,91,85
1513186209,91,59,91,45,91,49600,91,85
1513186510,91,55,91,45,91,49468,91,85
1513186809,91,52,91,62,91,50317,92,85
1513187110,91,42,91,72,91,50636,92,85
1513187409,91,25,91,102,91,49388,92,86
1513187709,92,26,92,112,92,49564,92,86
1513188009,92,21,92,30,92,49410,92,86
1513188309,92,28,92,68,92,49479,92,86
1513188609,92,65,92,117,92,49679,92,86
1513188909,91,64,91,74,91,49555,92,86
1513189209,91,60,91,49,91,49630,92,86
1513189509,91,78,91,71,91,49755,92,86
1513189809,91,44,91,68,91,49855,92,86
1513190110,91,62,91,58,91,49427,92,86
1513190409,91,55,91,47,91,49465,92,86
1513190710,91,49,91,81,91,49553,92,86
1513191009,91,56,91,67,91,49517,92,86
1513191309,92,42,92,67,92,49564,92,86
1513191609,92,43,92,49,92,49687,92,86
1513191910,92,49,92,39,92,49663,92,86
1513192209,92,116,92,51,92,49821,92,86
1513192509,92,71,92,372,92,50246,92,86
1513192810,92,139,92,26,92,50362,92,86
1513193110,92,110,92,39,92,50443,92,86
1513193409,92,41,92,51,92,50683,92,86
1513193710,92,67,92,7,92,50717,92,86
1513194009,92,92,92,36,92,50804,92,86
1513194309,92,44,92,44,92,50890,92,86
1513194609,92,36,92,8,92,50859,92,86
1513194910,92,43,92,85,92,50940,92,86
1513195211,92,53,92,34,92,51037,92,86
1513195509,92,82,92,48,92,50948,92,86
1513195809,92,26,92,81,92,50999,92,86
1513196110,92,49,92,35,92,51103,92,86
1513196410,92,58,92,94,92,51813,92,86
1513196709,92,35,92,59,92,52150,92,86
1513197009,93,45,93,25,93,52386,93,86
1513197309,93,47,93,20,93,52712,93,86
1513197610,93,58,93,17,93,52827,93,86
1513197909,92,65,92,128,92,54546,93,86
1513198209,93,46,93,89,93,56285,93,86
1513198509,93,39,93,34,93,56873,93,86
1513198809,93,50,93,48,93,56927,93,86
1513199111,93,86,93,43,93,57110,93,86
1513199409,92,55,92,42,92,57210,93,86
1513199709,93,167,93,69,93,57245,93,86
1513200009,93,90,93,20,93,57327,93,86
1513200310,93,62,93,69,93,57485,93,86
1513200610,93,70,93,18,93,57818,93,87
1513200909,93,88,93,41,93,58069,94,87
1513201209,94,76,94,68,94,58164,94,87
1513201509,94,60,94,162,94,58584,94,87
1513201809,94,57,94,81,94,58809,94,87
1513202110,94,78,94,23,94,59703,94,87
1513202410,93,51,93,18,93,60215,94,87
1513202710,93,40,93,106,93,60704,94,87
1513203010,93,79,93,22,93,61053,94,87
1513203309,94,42,94,53,94,61242,94,87
1513203609,94,46,94,71,94,60954,94,87
1513203910,93,42,93,37,93,61268,94,87
1513204209,93,88,93,21,93,61544,94,87
1513204510,92,451,92,65,92,56703,94,88
1513204809,93,101,93,27,93,57788,94,88
1513205110,93,89,93,45,93,56066,94,88
1513205410,93,43,93,38,93,56327,94,88
1513205709,93,38,93,33,93,56535,94,88
1513206009,93,110,93,69,93,56211,94,88
1513206309,92,51,92,44,92,56388,94,88
1513206609,93,71,93,19,93,56600,94,88
1513206909,93,84,93,15,93,56807,94,88
1513207210,93,75,93,24,93,56746,94,88
1513207509,93,93,93,28,93,56803,94,88
1513207809,93,50,93,81,93,56887,94,88
1513208109,94,64,94,43,94,55091,94,89
1513208409,93,78,93,72,93,55211,94,89
1513208710,93,87,93,32,93,55347,94,89
1513209009,93,92,93,30,93,55135,94,89
1513209310,93,44,93,66,93,55260,94,89
1513209610,93,92,93,73,93,55362,94,89
1513209909,94,70,94,52,94,53670,94,89
1513210209,94,49,94,18,94,53796,94,89
1513210509,94,44,94,30,94,53916,94,89
1513210809,94,52,94,71,94,53791,94,89
1513211110,94,48,94,40,94,53992,94,89
1513211409,94,59,94,41,94,54178,94,89
1513211709,94,64,94,42,94,54052,94,89
1513212009,95,42,95,32,95,54513,95,89
1513212310,94,28,94,71,94,54384,95,89
1513212609,94,21,94,85,94,54542,95,89
1513212909,94,27,94,97,94,54632,95,89
1513213210,94,59,94,85,94,54756,95,89
1513213510,94,107,94,78,94,54929,95,89
1513213810,94,47,94,61,94,55025,95,89
1513214109,94,74,94,46,94,55066,95,89
1513214409,93,24,93,43,93,54956,95,89
1513214709,94,83,94,23,94,55113,95,89
1513215010,93,39,93,24,93,55637,95,89
1513215309,93,133,93,20,93,55728,95,89
1513215610,94,112,94,30,94,55829,95,89
1513215909,93,55,93,24,93,55901,95,89
1513216209,93,39,93,49,93,56482,95,89
1513216509,92,527,92,26,92,57128,95,89
1513216809,91,52,91,62,91,60007,95,89
1513217109,92,105,92,19,92,60649,95,89
1513217409,92,43,92,21,92,60884,95,89
1513217710,92,83,92,14,92,61324,95,89
1513218011,92,166,92,43,92,61425,95,89
1513218309,92,100,92,14,92,61731,95,89
1513218609,92,201,92,28,92,62333,95,89
1513218909,91,236,91,42,91,62262,95,89
1513219209,90,83,90,37,90,63559,95,89
1513219509,90,193,90,44,90,63354,95,89
1513219809,90,32,90,58,90,63988,95,89
1513220110,90,42,90,28,90,64975,95,89
1513220410,90,51,90,80,90,65379,95,89
1513220710,90,71,90,35,90,64970,95,89
1513221009,91,47,91,51,91,65244,95,89
1513221309,91,46,91,26,91,65558,95,89
1513221609,90,79,90,21,91,65559,95,89
1513221910,91,62,91,42,91,65681,95,89
1513222210,91,30,91,21,91,65000,95,89
1513222509,91,26,91,121,91,65124,95,89
1513222812,91,22,91,17,91,65234,95,89
1513223110,91,81,91,53,91,63932,95,89
1513223410,91,89,91,52,91,64018,95,89
1513223710,91,70,91,16,91,64192,95,89
1513224009,91,49,91,47,91,64352,95,89
1513224309,91,91,91,67,91,64023,95,89
1513224610,91,98,91,19,91,64210,95,89
1513224909,92,135,92,23,92,64431,95,89
1513225209,92,13,92,136,92,64599,95,89
1513225509,92,109,92,49,92,64692,95,89
1513225809,92,148,92,44,92,64826,95,89
1513226109,92,217,92,48,92,64370,95,89
1513226409,92,81,92,60,92,64597,95,89
1513226709,91,106,91,53,91,64784,95,89
1513227009,92,72,92,33,92,64504,95,89
1513227310,92,33,92,50,92,64559,95,89
1513227609,91,106,91,39,91,63936,95,89
1513227909,92,47,92,69,92,63978,95,89
1513228209,92,118,92,46,92,64047,95,89
1513228509,92,33,92,205,92,64134,95,89
1513228811,92,34,92,59,92,64096,95,89
1513229110,92,118,92,37,92,64152,95,89
1513229409,92,116,92,210,92,64189,95,89
1513229709,92,24,92,38,92,64172,95,89
1513230010,92,31,92,28,92,64259,95,89
1513230310,92,48,92,39,92,64287,95,89
1513230609,91,93,91,38,91,64164,95,89
1513230910,91,42,91,19,91,64689,95,89
1513231209,91,66,91,19,91,64812,95,89
1513231509,91,24,91,37,91,64694,95,89
1513231809,91,86,91,39,91,64750,95,89
1513232109,92,178,92,42,92,64838,95,89
1513232409,91,40,91,27,91,64872,95,89
1513232709,91,65,91,53,91,64983,95,89
1513233010,91,107,91,18,91,65074,95,89
1513233309,91,70,91,34,91,64915,95,89
1513233610,91,38,91,24,91,64985,95,89
1513233910,91,47,91,25,91,65139,95,89
1513234209,90,46,90,35,90,65223,95,89
1513234509,91,57,91,65,91,65318,95,89
1513234809,90,94,90,25,90,65498,95,89
1513235110,91,75,91,17,91,65275,95,89
1513235409,91,55,91,51,91,65335,95,89
1513235710,91,72,91,60,91,65432,95,89
1513236011,90,48,90,30,90,65084,95,89
1513236309,91,71,91,34,91,65163,95,89
1513236609,91,102,91,40,91,65232,95,89
1513236911,90,114,90,61,90,65180,95,89
1513237209,90,43,90,66,90,65720,95,89
1513237509,90,108,90,50,90,65662,95,89
1513237811,90,95,90,24,90,65765,95,89
1513238109,90,36,90,72,90,65914,95,89
1513238410,90,34,90,57,90,65674,95,89
1513238709,90,131,90,34,90,65830,95,89
1513239010,90,166,90,24,90,65945,95,89
1513239309,90,141,90,29,90,65812,95,89
1513239610,89,60,89,60,89,66380,95,89
1513239910,89,259,89,48,89,66662,95,89
1513240209,89,96,89,31,89,67336,95,89
1513240510,89,126,89,26,89,66629,95,89
1513240809,89,27,89,65,89,67119,95,89
1513241110,88,76,88,28,88,67598,95,88
1513241411,88,43,88,98,88,68120,95,88
1513241709,88,22,88,85,88,68661,95,88
1513242010,89,42,89,94,89,69074,95,88
1513242309,89,42,89,61,89,69241,95,88
1513242610,89,96,89,93,89,69447,95,88
1513242909,89,92,89,85,89,69314,95,88
1513243210,88,44,88,70,88,70052,95,87
1513243509,88,48,88,28,88,70446,95,87
1513243809,88,40,88,69,88,70329,95,87
1513244109,88,31,88,71,88,70545,95,87
1513244409,88,53,88,48,88,70721,95,87
1513244710,88,48,88,68,88,70660,95,87
1513245009,88,32,88,97,88,70905,95,87
1513245309,89,19,89,69,89,71221,95,87
1513245610,89,40,89,64,89,71484,95,87
1513245909,89,37,89,25,89,71688,95,87
1513246209,89,123,89,27,89,71877,95,87
1513246509,89,34,89,24,89,72163,95,87
1513246810,89,22,89,53,89,72256,95,87
1513247109,88,56,88,87,88,72399,95,87
1513247409,88,35,88,69,88,72502,95,87
1513247709,88,95,88,150,88,72398,95,87
1513248009,88,51,88,30,88,72485,95,87
1513248309,89,46,89,20,89,72850,95,87
1513248609,89,98,89,50,89,72808,95,87
1513248910,89,12,89,45,89,72887,95,87
1513249209,89,17,89,36,89,72587,95,87
1513249509,89,69,89,61,89,73240,95,87
1513249810,89,62,89,50,89,73267,95,87
1513250109,89,39,89,39,89,72986,95,87
1513250410,89,41,89,31,89,73034,95,87
1513250710,88,26,88,36,88,73119,95,87
1513251009,88,63,88,25,88,74092,95,87
1513251309,88,63,88,28,88,72814,95,87
1513251609,88,15,88,44,88,73005,95,87
1513251910,87,179,87,182,87,74320,95,87
1513252210,88,35,88,26,88,71261,95,87
1513252509,88,62,88,81,88,71611,95,87
1513252810,88,30,88,44,88,71782,95,87
1513253109,88,37,88,24,88,70246,95,87
1513253410,88,47,88,33,88,70446,95,87
1513253710,87,189,87,82,87,71755,95,86
1513254009,87,75,87,59,87,71941,95,86
1513254309,87,112,87,37,87,72211,95,86
1513254610,86,251,86,54,86,72476,95,86
1513254909,86,38,86,88,86,73772,95,86
1513255210,86,32,86,58,86,74761,95,85
1513255509,86,52,86,33,86,75401,95,85
1513255809,86,46,86,65,86,75794,95,85
1513256110,86,28,86,66,86,77799,95,85
1513256415,86,19,86,423,86,78538,95,85
1513256709,86,43,86,81,86,78806,95,85
1513257009,86,49,86,330,86,79174,95,85
1513257309,86,54,86,63,86,79473,95,85
1513257609,86,50,86,58,86,79375,95,85
1513257910,87,38,87,84,87,79766,95,85
1513258209,86,59,86,70,86,79886,95,85
1513258510,86,83,86,79,86,79928,95,85
1513258809,87,82,87,49,87,80149,95,85
1513259111,87,34,87,27,87,80171,95,85
1513259409,87,82,87,46,87,80347,95,85
1513259710,87,45,87,78,87,80520,95,85
1513260009,87,62,87,81,87,80608,95,85
1513260309,86,105,86,61,86,80585,95,85
1513260610,87,81,87,28,87,80747,95,85
1513260910,86,46,86,69,86,80950,95,85
1513261210,86,31,86,60,86,80808,95,85
1513261509,86,66,86,45,86,80974,95,85
1513261809,86,23,86,39,86,81099,95,85
1513262110,86,70,86,29,86,80953,95,85
1513262410,86,48,86,56,86,81069,95,85
1513262709,86,96,86,16,86,81184,95,85
1513263010,86,61,86,26,86,80978,95,85
1513263309,87,48,87,32,87,81046,95,85
1513263609,86,59,86,42,86,81092,95,85
1513263910,87,64,87,27,87,81029,95,85
1513264209,87,62,87,26,87,81233,95,85
1513264509,87,89,87,64,87,81358,95,85
1513264810,87,85,87,23,87,80943,95,85
1513265109,87,52,87,76,87,80977,95,85
1513265409,87,38,87,49,87,81396,95,85
1513265709,87,60,87,62,87,81409,95,85
1513266010,87,36,87,92,87,81506,95,85
1513266309,88,78,88,69,88,81801,95,85
1513266609,88,59,88,27,88,81545,95,85
1513266909,88,63,88,31,88,81664,95,85
1513267209,88,73,88,20,88,81464,95,85
1513267510,87,50,87,29,87,81532,95,85
1513267809,87,57,87,39,87,81757,95,85
1513268109,87,51,87,32,87,81835,95,85
1513268409,87,38,87,30,87,81613,95,85
1513268710,87,53,87,27,87,81707,95,85
1513269010,87,37,87,44,87,81747,95,85
1513269309,87,40,87,30,87,81647,95,85
1513269610,87,46,87,35,87,81695,95,85
1513269910,88,75,88,53,88,81638,95,85
1513270210,87,47,88,49,87,81686,95,85
1513270510,87,22,87,103,87,82596,95,85
1513270810,87,84,87,34,87,82827,95,85
1513271111,87,72,87,36,87,82754,95,85
1513271410,87,63,87,42,87,82822,95,85
1513271710,87,60,87,37,87,82869,95,85
1513272010,87,53,87,47,87,80158,95,85
1513272309,87,67,87,51,87,80259,95,85
1513272610,87,56,87,77,87,80270,95,85
1513272909,87,23,87,56,87,79135,95,85
1513273210,87,36,87,29,87,79293,95,85
1513273509,87,39,87,38,87,79403,95,85
1513273809,87,42,87,42,87,79029,95,85
1513274109,87,47,87,57,87,79053,95,85
1513274409,87,41,87,86,87,79219,95,85
1513274709,88,42,88,79,88,79172,95,85
1513275009,88,37,88,42,88,79302,95,85
1513275309,88,85,88,69,88,79401,95,85
1513275609,88,87,88,63,88,79133,95,85
1513275910,88,56,88,57,88,79213,95,85
1513276209,88,44,88,72,88,79247,95,85
1513276509,88,39,88,70,88,79319,95,85
1513276809,88,39,88,106,88,79620,95,85
1513277110,88,27,88,96,88,79444,95,85
1513277410,88,46,88,41,88,79502,95,85
1513277710,88,33,88,48,88,79573,95,85
1513278009,88,44,88,36,88,79628,95,85
1513278309,88,32,88,29,88,79043,95,85
1513278610,88,38,88,84,88,79092,95,85
1513278909,88,49,88,46,88,79186,95,85
1513279209,88,86,88,64,88,78802,95,85
1513279509,89,45,89,67,89,79029,95,85
1513279809,88,40,88,71,88,79031,95,85
1513280110,88,47,88,32,88,79211,95,85
1513280409,88,47,88,38,88,79240,95,85
1513280709,88,37,88,49,88,79285,95,85
1513281010,88,54,88,47,88,79089,95,85
1513281309,89,50,89,59,89,79205,95,85
1513281609,89,72,89,39,89,79351,95,85
1513281909,89,58,89,26,89,79180,95,85
1513282209,89,56,89,35,89,79311,95,85
1513282509,88,33,88,51,88,79563,95,85
1513282809,88,46,88,74,88,78232,95,85
1513283109,88,31,88,63,88,78511,95,85
1513283410,88,62,88,143,88,76506,95,85
1513283710,88,83,88,167,88,76557,95,85
1513284010,88,86,88,173,88,76617,95,85
1513284310,88,47,88,52,88,74207,95,85
1513284609,87,40,87,60,87,74392,95,85
1513284911,87,19,87,40,87,74453,95,85
1513285209,87,31,87,50,87,74952,95,85
1513285509,87,43,87,37,87,74567,95,85
1513285809,86,34,86,47,86,75296,95,85
1513286109,86,34,86,42,86,75480,95,85
1513286409,86,38,86,55,86,74949,95,85
1513286709,86,46,86,59,86,75020,95,85
1513287009,86,36,86,76,86,75446,95,85
1513287310,86,47,86,59,86,75108,95,85
1513287609,86,52,86,73,86,75177,95,85
1513287909,85,45,85,67,85,73737,95,85
1513288210,86,24,86,83,86,74312,95,85
1513288510,86,27,86,52,86,74440,95,85
1513288810,86,25,86,49,86,73542,95,85
1513289110,85,69,85,71,85,73773,95,85
1513289409,85,64,85,24,85,74199,95,85
1513289710,85,38,85,34,85,74300,95,85
1513290009,85,87,85,45,85,73621,95,85
1513290309,85,42,85,166,84,73799,95,85
1513290609,84,35,84,85,84,75841,95,84
1513290909,84,31,84,79,84,74346,95,84
1513291209,85,64,85,28,85,75903,95,84
1513291510,85,34,85,72,85,76205,95,84
1513291809,85,49,85,95,85,75564,95,84
1513292109,85,51,85,71,85,75686,95,84
1513292410,85,66,85,42,85,75898,95,84
1513292710,85,31,85,64,85,75501,95,84
1513293010,85,30,85,103,85,75586,95,84
1513293309,85,33,85,80,85,75456,95,84
1513293609,85,32,85,100,85,75527,95,84
1513293910,85,34,85,49,86,75605,95,84
1513294209,86,48,86,68,86,75261,95,84
1513294510,85,19,85,93,85,75410,95,84
1513294809,86,28,86,103,86,75446,95,84
1513295109,86,34,86,80,86,75481,95,84
1513295409,85,16,85,85,85,75239,95,84
1513295710,85,20,85,104,85,75280,95,84
1513296009,85,16,85,97,85,75308,95,84
1513296310,85,21,85,60,85,74996,95,84
1513296611,85,25,85,63,85,75037,95,84
1513296910,85,37,85,52,85,74480,95,84
1513297210,86,31,86,84,86,74714,95,84
1513297509,86,13,86,91,86,74777,95,84
1513297809,86,18,86,128,86,74789,95,84
1513298109,86,32,86,69,86,74179,94,84
1513298410,86,47,86,69,86,74241,94,84
1513298710,86,38,86,64,86,74327,94,84
1513299010,86,32,86,63,86,74078,94,84
1513299309,86,15,86,121,86,74173,94,84
1513299610,86,18,86,116,86,74229,94,84
1513299909,86,21,86,106,86,73683,94,84
1513300209,86,23,86,86,86,73736,94,84
1513300509,86,22,86,103,86,73855,94,84
1513300809,86,25,86,70,86,72795,94,84
1513301109,86,26,86,104,86,72806,94,84
1513301409,86,18,86,259,86,72943,94,84
1513301709,85,34,85,82,85,72710,93,84
1513302009,85,51,85,31,85,72787,93,84
1513302310,85,23,85,40,85,72824,93,84
1513302610,85,20,85,65,85,68721,92,84
1513302909,85,50,85,48,85,68769,92,84
1513303209,85,32,85,68,85,68785,92,84
1513303509,86,35,86,116,86,67277,92,84
1513303809,86,45,86,90,86,67384,92,84
1513304109,86,28,86,90,86,67424,92,84
1513304410,86,35,86,44,86,66302,92,84
1513304709,86,37,86,82,86,66329,92,84
1513305010,86,26,86,85,86,66359,92,84
1513305309,86,57,86,35,86,64227,92,84
1513305610,86,43,86,38,86,64315,92,84
1513305909,86,65,86,80,86,64462,92,84
1513306209,86,52,86,62,86,62621,92,84
1513306509,86,21,86,57,86,62836,92,84
1513306809,86,23,86,67,86,62932,92,84
1513307109,86,29,86,80,86,62060,92,84
1513307409,87,30,87,71,87,62262,92,84
1513307709,87,30,87,33,87,62561,92,84
1513308009,86,17,86,99,86,61966,92,84
1513308309,86,22,86,104,86,62083,92,84
1513308609,86,25,86,100,86,61784,92,84
1513308910,86,46,86,70,86,61898,92,84
1513309209,86,30,86,91,86,62006,92,84
1513309509,86,14,86,96,86,62079,92,84
1513309809,86,555,86,45,86,61858,92,84
1513310109,86,67,86,82,86,62075,92,84
1513310410,86,42,86,43,86,62218,92,84
1513310709,86,47,86,84,86,61709,92,84
1513311010,86,29,86,74,86,61843,92,84
1513311309,86,39,86,106,86,61897,92,84
1513311609,86,53,86,63,86,61015,92,84
1513311911,86,33,86,71,86,61085,92,84
1513312210,86,40,86,83,86,61119,92,84
1513312509,85,60,85,54,85,61084,92,84
1513312809,85,29,85,73,85,61441,92,84
1513313109,85,39,85,61,85,61418,92,84
1513313410,85,38,85,68,85,61525,92,84
1513313709,85,40,85,66,85,61627,92,84
1513314010,86,27,86,45,86,61482,92,84
1513314309,86,73,86,51,86,61550,92,84
1513314609,85,26,85,87,85,61754,92,84
1513314909,85,14,85,95,85,61819,92,84
1513315209,86,16,86,77,86,61705,92,84
1513315509,85,20,85,89,85,61737,92,84
1513315811,85,21,85,86,85,61792,92,84
1513316109,86,26,86,45,86,61648,92,84
1513316409,86,31,86,59,86,61678,92,84
1513316709,86,116,86,40,86,61055,92,84
1513317010,86,23,86,85,86,61260,92,84
1513317310,86,23,86,87,86,61312,92,84
1513317609,86,25,86,55,86,61182,92,84
1513317910,86,39,86,77,86,61375,92,84
1513318210,86,31,86,59,86,61481,92,84
1513318509,85,16,85,99,85,61701,92,84
1513318809,85,42,85,184,85,62052,91,84
1513319110,84,24,84,56,84,63166,91,84
1513319410,85,47,85,37,85,63480,91,84
1513319709,85,35,85,62,85,63380,91,84
1513320009,84,26,84,77,84,63587,91,84
1513320310,85,18,85,73,85,63455,91,84
1513320609,84,15,84,58,84,63654,91,84
1513320909,84,27,84,79,84,63830,91,84
1513321210,84,28,84,71,84,63660,91,84
1513321509,85,22,85,90,85,63781,91,84
1513321810,85,27,85,93,85,64019,91,84
1513322109,85,22,85,69,85,64164,91,84
1513322409,85,22,85,78,85,64017,91,84
1513322709,85,16,85,81,85,64047,91,84
1513323009,84,21,84,80,84,63179,90,84
1513323310,84,33,84,79,84,63293,90,84
1513323610,84,90,84,70,84,63558,90,84
1513323909,84,32,84,76,84,63812,90,84
1513324209,84,22,84,94,84,63667,90,84
1513324509,84,19,84,89,84,63686,90,84
1513324809,85,21,85,47,85,63905,90,84
1513325110,85,17,85,94,85,63755,90,84
1513325410,85,25,85,72,85,63902,90,84
1513325709,85,41,85,50,85,64066,90,84
1513326010,85,39,85,58,85,62700,89,84
1513326311,85,53,85,143,85,62795,89,84
1513326609,86,55,86,86,86,61875,89,84
1513326909,86,36,86,60,86,62179,89,84
1513327211,86,31,86,76,86,62269,89,84
1513327509,86,37,86,73,86,62448,89,84
1513327809,86,23,86,92,86,60685,89,84
1513328109,86,41,86,103,86,60736,89,84
1513328409,86,28,86,90,86,60843,89,84
1513328709,86,42,86,36,86,60299,89,84
1513329009,86,72,86,55,86,60403,89,84
1513329309,86,53,86,51,86,59209,89,84
1513329610,86,26,86,56,86,59581,89,84
