b0,b1,b2,b3,b4,b5,b6,b7,b8
1513675838,86,891,86,2685,86,91748,88,84
1513676138,86,738,86,1629,86,91408,88,85
1513676438,86,747,86,1798,86,91411,88,85
1513676738,86,561,86,2888,86,89703,88,85
1513677037,86,768,86,2715,86,89731,88,85
1513677337,86,1117,86,2125,86,90454,88,85
1513677637,86,975,86,2140,86,88464,88,85
1513677937,86,698,86,1980,86,88943,88,85
1513678237,86,999,86,1945,86,89001,88,85
1513678537,86,1203,86,1735,86,89229,88,85
1513678837,86,1129,86,1733,86,87156,88,85
1513679137,86,1233,86,1643,86,87487,88,85
1513679437,86,1113,86,944,86,88449,88,85
1513679737,86,880,86,1131,86,88540,88,85
1513680038,86,865,86,923,86,89117,88,85
1513680338,86,921,86,585,86,89192,88,85
1513680637,86,702,86,1240,86,88099,88,85
1513680937,86,658,86,1151,86,88202,88,85
1513681237,86,699,86,1248,86,88368,88,85
1513681537,86,1604,86,1158,86,88216,88,85
1513681837,86,664,86,1215,86,88464,88,85
1513682138,86,1161,86,1173,86,88519,88,85
1513682438,86,639,86,1200,86,87568,88,85
1513682737,86,1348,86,716,86,87865,88,85
1513683039,86,1042,86,836,86,87886,88,85
1513683337,86,839,86,833,86,87355,88,85
1513683637,86,825,86,243,86,87422,88,85
1513683938,86,838,86,889,86,85693,88,85
1513684237,86,797,86,1021,86,85721,88,85
1513684538,86,2111,86,1099,86,86186,88,85
1513684837,86,836,86,907,86,85551,88,85
1513685137,86,859,86,1127,86,85862,88,85
1513685437,86,1121,86,272,86,86206,88,85
1513685737,86,779,86,863,86,85042,88,85
1513686037,86,780,86,1354,86,85189,88,85
1513686338,86,393,86,1224,86,85251,88,85
1513686637,86,873,86,1251,86,83368,88,85
1513686938,86,1907,86,858,86,83554,88,85
1513687238,86,2285,86,1014,86,83635,88,85
1513687538,86,1269,86,1270,86,82746,88,85
1513687837,86,1274,86,1041,86,83377,88,85
1513688137,86,2550,86,1146,86,83587,88,85
1513688437,86,2498,86,590,86,83353,88,85
1513688737,86,1311,86,560,86,83659,88,85
1513689038,86,1444,86,742,86,83775,88,85
1513689337,86,1215,86,719,86,83819,88,85
1513689637,86,1214,86,609,86,83598,88,85
1513689937,86,1319,86,682,86,83601,88,85
1513690238,86,1497,86,605,86,82434,88,85
1513690537,86,1490,86,955,86,82646,88,85
1513690837,86,1329,86,1275,86,82664,88,85
1513691137,86,997,86,873,86,81977,88,85
1513691438,86,1078,86,767,86,82297,88,85
1513691737,86,1119,86,1116,86,82336,88,85
1513692038,86,956,86,879,86,82390,88,85
1513692337,86,977,86,1636,86,82875,88,85
1513692637,86,1276,86,471,86,83261,88,85
1513692937,86,1017,86,1040,86,83732,88,85
1513693237,86,1065,86,1132,86,83658,88,85
1513693537,86,1042,86,1286,86,83811,88,85
1513693838,86,697,86,661,86,83607,88,85
1513694137,86,887,86,816,86,83705,88,85
1513694437,86,904,86,862,86,83750,88,85
1513694738,86,893,86,1705,86,84030,88,85
1513695038,86,1117,86,1249,86,83855,88,85
1513695337,86,777,86,963,86,83997,88,85
1513695638,86,1015,86,878,86,84130,88,85
1513695937,86,1024,86,1252,86,82054,88,85
1513696237,86,687,86,1932,86,82569,88,85
1513696537,86,1266,86,997,86,82832,88,85
1513696837,86,813,86,1114,86,83083,88,85
1513697137,86,1076,86,1028,86,83172,88,85
1513697437,86,897,86,801,86,82790,88,85
1513697737,86,1009,86,452,86,82980,88,85
1513698037,86,1199,86,852,86,83042,88,85
1513698337,86,1053,86,610,86,82991,88,85
1513698637,86,984,86,500,86,83073,88,85
1513698937,86,1007,86,325,86,83107,88,85
1513699237,86,1131,86,340,86,83232,88,85
1513699537,86,1217,86,375,86,82955,88,85
1513699837,86,965,86,362,86,83170,88,85
1513700137,86,835,86,319,86,83327,88,85
1513700437,86,801,86,383,86,83123,88,85
1513700737,86,794,86,757,86,83194,88,85
1513701037,86,1248,86,740,86,83010,88,85
1513701337,86,1139,86,1454,86,83697,88,85
1513701637,86,755,86,841,86,83783,88,85
1513701937,86,1064,86,1289,86,83858,88,85
1513702237,86,968,86,764,86,83671,88,85
1513702537,86,918,86,1221,86,83843,88,85
1513702837,86,720,86,988,86,83474,88,85
1513703137,86,685,86,462,86,83481,88,85
1513703437,86,293,86,536,86,83599,88,85
1513703738,86,875,86,956,86,84717,88,85
1513704037,86,823,86,1046,86,84265,88,85
1513704337,86,1033,86,671,86,84326,88,85
1513704637,86,714,86,723,86,84404,88,85
1513704937,86,802,86,497,86,84138,88,85
1513705237,86,1153,86,2051,86,84393,88,85
1513705537,86,642,86,1025,86,83829,88,85
1513705837,86,628,86,653,86,83878,88,85
1513706137,86,571,86,773,86,83885,88,85
1513706439,86,175,86,808,86,83284,88,85
1513706737,86,205,86,715,86,83314,88,85
1513707038,86,440,86,1055,86,83597,88,85
1513707338,86,790,86,1204,86,83621,88,85
1513707637,86,733,86,813,86,83405,88,85
1513707937,86,1439,86,892,85,84423,88,85
1513708237,86,855,86,585,86,84589,88,85
1513708538,86,931,86,654,86,84449,88,85
1513708837,86,782,86,860,86,84523,88,85
1513709137,85,838,86,959,85,84650,88,85
1513709437,85,621,85,790,85,84248,88,85
1513709737,85,506,85,881,85,84592,88,85
1513710037,85,343,85,529,85,84862,88,85
1513710338,85,800,85,930,85,85155,88,85
1513710637,85,900,85,977,85,85363,88,85
1513710937,85,490,85,864,85,85824,88,85
1513711238,85,478,85,901,85,85508,88,85
1513711537,85,867,85,823,85,85996,88,85
1513711837,85,887,85,787,85,85921,88,85
1513712137,85,1134,85,567,85,85969,88,85
1513712437,85,1050,85,581,85,86041,88,85
1513712738,85,966,85,734,85,85904,88,85
1513713037,85,1067,85,698,85,86019,88,85
1513713337,85,1039,85,514,85,86142,88,85
1513713638,85,1018,85,571,85,84822,88,85
1513713937,85,1657,85,718,85,84992,88,85
1513714237,85,1298,85,761,85,85166,88,85
1513714537,85,1350,85,1048,85,85210,88,85
1513714837,85,1096,85,892,85,80718,88,85
1513715137,85,701,85,986,85,80736,88,85
1513715437,85,900,85,958,85,79744,88,85
1513715737,85,885,85,914,85,79841,88,85
1513716037,85,627,85,997,85,79858,88,85
1513716337,85,1429,85,675,85,79255,88,84
1513716638,84,737,84,867,84,79874,88,84
1513716937,84,229,84,1090,84,81470,88,84
1513717238,84,542,84,1015,84,80529,88,84
1513717537,84,755,84,853,84,81031,88,84
1513717838,84,1013,84,910,84,81591,88,84
1513718137,84,739,84,706,84,81295,88,84
1513718437,84,559,84,1007,84,81535,88,84
1513718737,84,502,84,1217,84,82028,88,84
1513719038,84,909,84,727,84,83685,88,84
1513719337,84,779,84,637,84,85196,88,84
1513719637,84,663,84,2488,84,85390,88,84
1513719936,84,785,84,933,84,85635,88,84
1513720238,84,480,84,1127,84,85075,88,84
1513720538,84,611,84,861,84,85113,88,84
1513720838,84,570,84,951,84,84828,88,84
1513721138,84,416,84,1038,84,85342,88,84
1513721438,84,296,84,923,84,85489,88,84
1513721737,84,466,84,1199,84,85622,88,84
1513722037,84,395,84,1589,84,85261,88,84
1513722338,83,3866,83,877,83,86579,88,83
1513722638,83,4423,83,1457,83,86730,88,83
1513722939,83,1346,83,784,83,89989,88,83
1513723238,83,835,83,1210,83,90585,88,83
1513723537,82,560,82,1331,82,89667,88,82
1513723837,83,2409,83,1913,83,91817,88,82
1513724137,82,720,82,1121,82,92745,88,82
1513724437,83,1135,83,1191,83,93915,88,82
1513724738,82,951,82,3083,82,95539,88,82
1513725038,82,1288,82,3211,82,96112,88,82
1513725337,82,561,82,1348,82,97864,88,82
1513725638,82,505,82,1233,82,98825,88,82
1513725937,82,2017,82,990,82,100075,88,81
1513726237,82,967,82,843,82,102559,88,81
1513726537,82,925,82,838,82,102993,88,81
1513726837,82,519,82,929,82,103236,88,81
1513727137,82,862,82,1060,82,103008,88,81
1513727437,82,1049,82,859,82,103718,88,81
1513727738,82,1571,82,729,82,103945,88,81
1513728037,83,896,83,683,83,103575,88,81
1513728338,83,1041,83,1270,83,106039,88,81
1513728637,83,1202,83,1301,83,106527,88,81
1513728937,83,724,83,1284,83,106017,88,81
1513729238,83,815,83,1396,83,106236,88,81
1513729537,82,977,82,979,82,107085,88,81
1513729837,83,1801,83,664,83,107478,88,81
1513730137,83,536,83,1005,83,107299,88,81
1513730438,83,969,83,1069,83,107670,88,81
1513730737,83,488,83,1344,83,108322,88,81
1513731038,83,1078,83,953,83,108215,88,81
1513731338,83,1076,83,741,83,108928,88,81
1513731637,83,791,83,869,83,108398,87,81
1513731937,83,686,83,719,83,108521,87,81
1513732237,83,791,83,736,83,108787,87,81
1513732538,83,1135,83,661,83,108914,87,81
1513732837,83,946,83,861,83,107656,87,81
1513733138,82,2308,82,909,82,107772,87,81
1513733439,82,982,82,431,83,108177,87,81
1513733737,82,934,82,753,82,106891,87,81
1513734037,82,1269,82,937,82,107074,87,81
1513734338,82,1364,82,916,82,107459,87,81
1513734637,82,1484,82,1101,82,105429,87,81
1513734937,82,1246,82,711,82,105792,87,81
1513735239,82,1402,82,636,82,104245,87,81
1513735537,82,1282,82,441,82,104422,87,81
1513735838,83,1578,83,879,83,104696,87,81
1513736137,83,2533,83,692,83,105620,87,81
1513736437,83,1016,83,1097,83,105130,87,81
1513736737,83,916,83,564,83,105433,87,81
1513737037,82,603,82,816,82,104401,87,81
1513737338,83,368,83,603,83,104482,87,81
1513737637,83,996,83,621,83,104507,87,81
1513737937,83,958,83,780,83,103976,87,81
1513738237,83,863,83,501,83,104104,87,81
1513738538,83,744,83,511,83,104168,87,81
1513738837,82,521,83,650,82,103926,87,81
1513739137,82,241,82,652,82,104091,87,81
1513739439,82,805,82,752,82,104440,87,81
1513739737,82,771,82,716,82,104244,87,81
1513740037,83,761,83,570,83,104861,87,81
1513740337,83,884,83,568,83,104950,87,81
1513740637,83,782,83,903,83,104976,87,81
1513740938,82,878,82,930,82,104790,87,81
1513741237,82,330,82,539,82,108433,87,81
1513741537,82,510,82,520,82,109035,87,81
1513741836,82,641,82,777,82,109013,87,81
1513742138,82,910,82,670,82,109040,87,81
1513742437,82,510,82,819,82,107464,87,81
1513742739,82,753,82,2040,82,107648,87,81
1513743037,83,739,83,784,83,107760,87,81
1513743337,82,790,82,869,82,108654,87,81
1513743637,82,908,83,688,83,107468,87,81
1513743937,83,687,83,1072,83,107492,87,81
1513744238,83,378,83,1325,83,107065,87,81
1513744536,82,821,82,1034,82,107785,87,81
1513744837,82,627,82,2195,82,108413,87,81
1513745137,82,642,82,2153,82,107918,87,81
1513745437,83,536,83,603,83,110846,87,81
1513745737,83,947,83,683,83,111114,87,81
1513746036,83,1029,83,2081,83,111228,87,81
1513746337,83,1028,83,710,83,107678,87,81
1513746638,83,782,83,762,83,108517,87,81
1513746937,83,723,83,784,83,106237,87,81
1513747237,83,603,83,671,83,106365,87,81
1513747539,83,576,83,714,83,106433,87,81
1513747837,83,389,83,649,83,105783,87,81
1513748138,83,396,83,659,83,106149,87,81
1513748437,83,446,83,437,83,106335,87,81
1513748737,83,415,83,336,83,106406,87,81
1513749037,83,575,83,671,83,105069,87,81
1513749337,83,611,83,616,83,105236,87,81
1513749638,83,401,83,708,83,105004,87,81
1513749937,83,408,83,864,83,105052,87,81
1513750237,83,608,83,629,83,105166,87,81
1513750537,83,855,83,399,83,105220,87,81
1513750838,83,1031,83,223,83,103327,87,81
1513751137,84,788,84,820,84,104960,87,81
1513751437,84,771,84,790,84,104635,87,81
1513751738,84,785,84,2059,84,104860,87,81
1513752036,84,746,84,889,84,105445,87,81
1513752338,84,725,84,638,84,105903,87,81
1513752637,84,740,84,956,84,105158,87,81
1513752937,84,710,84,719,84,105714,87,81
1513753237,84,517,84,1003,84,106046,87,81
1513753536,84,492,84,1369,84,106093,87,81
1513753838,84,665,84,1123,84,106417,87,81
1513754136,84,575,84,1146,84,106635,87,81
1513754437,83,2035,83,798,83,106149,87,81
1513754737,83,1109,83,2095,83,106995,87,81
1513755037,84,539,84,895,83,107053,87,81
1513755336,84,565,84,916,84,106579,87,81
1513755637,83,554,83,896,83,106681,87,81
1513755937,84,634,84,2093,84,106616,87,81
1513756238,83,585,83,940,83,107035,87,81
1513756537,83,434,83,835,83,107292,87,81
1513756837,83,553,83,332,83,106631,87,81
1513757139,83,570,83,586,83,106885,87,81
1513757438,83,652,83,684,83,107001,87,81
1513757737,83,337,83,678,83,107065,87,81
1513758037,83,583,83,509,83,107217,87,81
1513758337,83,539,83,2127,83,107318,87,81
1513758637,83,446,83,739,83,106280,87,81
1513758937,83,1135,83,973,83,106428,87,81
1513759238,83,949,83,321,83,106508,87,81
1513759537,83,1017,83,441,83,106536,87,81
1513759837,83,970,83,280,83,105489,87,81
1513760137,83,664,83,490,83,105573,87,81
1513760437,83,958,83,303,83,105630,87,81
1513760738,83,1005,83,961,83,105140,87,81
1513761037,83,1143,83,1109,83,105296,87,81
1513761337,83,911,83,1190,83,105382,87,81
1513761638,83,1105,83,843,83,104813,87,81
1513761937,83,1249,83,651,83,104900,87,81
1513762237,83,1467,83,910,83,104352,87,81
1513762538,83,1119,83,822,83,104363,87,81
1513762837,83,1403,83,976,83,104384,87,81
1513763137,83,1011,83,715,83,103573,87,81
1513763437,83,926,83,1140,83,103669,87,81
1513763737,83,863,83,1506,83,103803,87,81
1513764037,83,907,83,931,83,104307,87,81
1513764337,83,623,83,950,83,103922,87,81
1513764638,83,617,83,698,83,104676,87,81
1513764937,83,810,83,647,83,105019,87,81
1513765237,83,981,83,570,83,102992,87,81
1513765537,82,635,82,755,82,103281,87,81
1513765836,82,873,82,681,82,102557,87,81
1513766137,82,658,82,739,82,103708,87,81
1513766437,82,961,82,1379,82,106863,87,81
1513766738,82,1955,82,2566,82,107229,87,81
1513767037,82,1072,82,2777,82,107461,87,81
1513767337,82,838,82,2643,82,107586,87,81
1513767636,82,1016,82,1092,82,107664,87,81
1513767937,82,1387,82,1164,82,106970,87,81
1513768237,82,2232,82,1631,82,108018,87,81
1513768537,82,1089,82,1056,82,108903,87,81
1513768838,82,1119,82,936,82,109569,87,81
1513769137,82,1183,82,2582,82,109643,87,81
1513769437,82,1048,82,214,82,110023,87,81
1513769736,82,1138,82,784,82,110067,87,81
1513770037,82,1112,82,1098,82,110251,87,81
1513770337,82,1358,82,781,82,109555,87,81
1513770637,82,1201,82,2837,82,109621,87,81
1513770937,82,1040,82,1298,82,109749,87,81
1513771237,82,1033,82,1923,82,109496,87,81
1513771537,82,940,82,1015,82,109946,87,81
1513771836,82,1044,82,1072,82,110668,87,81
1513772137,82,1003,82,1210,82,110785,87,81
1513772437,82,929,82,2798,82,110332,87,81
1513772737,82,1042,82,3018,82,110560,87,81
1513773037,82,2295,82,1144,82,110253,87,81
1513773339,82,697,82,1220,82,110510,87,81
1513773637,82,720,82,626,82,110609,87,81
1513773937,82,809,82,937,82,111239,87,81
1513774238,82,979,82,1042,82,110227,87,81
1513774538,82,928,82,1035,82,110309,87,81
1513774838,82,733,82,1166,82,110462,87,81
1513775138,82,1254,82,1144,82,110333,87,81
1513775437,82,1339,82,1245,82,110782,87,81
1513775737,82,1117,82,1051,82,110651,87,81
1513776037,82,1046,82,1082,82,110727,87,81
1513776337,82,1068,82,1373,82,110798,87,81
1513776637,82,639,82,1051,82,110923,87,81
1513776938,82,884,82,1018,82,110578,87,81
1513777237,82,824,82,1146,82,110640,87,81
1513777537,82,655,82,1198,82,109941,87,81
1513777838,82,1121,82,1010,82,110138,87,81
1513778138,82,658,82,1167,82,110207,87,81
1513778437,82,620,82,1002,82,109361,86,81
1513778737,82,1137,82,1086,82,109457,86,81
1513779037,82,1195,82,2972,82,109991,86,81
1513779337,82,1039,82,869,82,109495,86,81
1513779638,82,1054,82,1235,82,109563,86,81
1513779937,82,1049,82,2466,82,109907,86,81
1513780237,82,805,82,815,83,111861,86,81
1513780537,83,1082,83,1047,83,111454,86,81
1513780837,83,1240,83,706,83,111908,86,81
1513781138,83,1201,83,502,83,111712,86,81
1513781437,83,534,83,359,83,111777,86,81
1513781737,83,837,83,385,83,111795,86,81
1513782037,83,1230,83,894,83,110511,86,81
1513782337,82,634,82,1141,82,110606,86,81
1513782637,83,1001,83,965,83,110731,86,81
1513782937,83,640,83,998,83,110985,86,81
1513783237,82,737,82,1020,82,110860,86,81
1513783537,83,998,83,2332,83,110879,86,81
1513783837,83,827,83,2302,83,110887,86,81
1513784137,83,787,83,405,83,110334,86,81
1513784437,83,692,83,1000,83,110418,86,81
1513784737,83,1081,83,1057,83,110491,86,81
1513785037,83,1142,83,893,83,110326,86,81
1513785337,83,973,83,1236,83,110741,86,81
1513785637,83,1106,83,794,83,110629,86,81
1513785937,83,1202,83,1152,83,110755,86,81
1513786237,83,1053,83,1035,83,111217,86,81
1513786537,83,1002,83,1075,83,111244,86,81
1513786837,83,1133,83,1124,83,111313,86,81
1513787137,83,1123,83,1208,83,111382,86,81
1513787437,83,755,83,922,83,110650,86,81
1513787737,83,970,83,1261,83,110751,86,81
1513788038,83,1150,83,1209,83,112679,86,81
1513788338,83,828,83,1104,83,112969,86,81
1513788638,83,1197,83,810,83,113206,86,81
1513788937,83,1038,83,1043,83,113318,86,81
1513789237,83,1316,83,1165,83,112169,86,81
1513789537,83,1296,83,1408,83,112362,86,81
1513789837,83,745,83,2462,83,112545,86,81
1513790137,83,963,83,1189,83,112693,86,81
1513790437,83,903,83,1141,83,112609,86,81
1513790737,83,859,83,2394,83,112960,86,81
1513791037,83,670,83,799,83,113212,86,81
1513791337,83,508,83,912,83,112932,86,81
1513791638,83,590,83,963,83,113009,86,81
1513791937,83,757,83,1012,83,113227,86,81
1513792237,83,1070,83,2402,83,113173,86,81
1513792538,83,999,83,539,83,113212,86,81
1513792837,83,789,83,590,83,112741,86,81
1513793137,83,1011,83,1051,83,112869,86,81
1513793437,83,830,83,1381,83,113272,86,81
1513793737,83,966,83,1419,83,112418,86,81
1513794037,83,1134,83,1433,83,112730,86,81
1513794337,83,1569,83,1358,83,113437,86,81
1513794637,83,1361,83,1059,83,114441,86,81
1513794938,83,1484,83,1494,83,114630,86,81
1513795238,83,972,83,903,83,115666,86,81
1513795537,83,1109,83,1060,83,114690,85,81
1513795837,83,1529,83,1219,83,115564,85,81
1513796137,83,2220,83,1027,83,115662,85,81
1513796436,83,2233,83,1055,83,114815,85,81
1513796738,83,1883,83,2072,83,115216,85,81
1513797038,83,980,83,2711,83,115413,85,81
1513797337,83,637,83,737,83,114601,85,81
1513797637,83,782,84,624,84,114747,85,81
1513797937,84,743,84,648,84,114827,85,81
1513798237,84,499,84,711,84,114969,85,81
1513798537,84,1154,84,1226,84,124302,85,81
1513798837,84,1035,84,749,84,125770,85,81
1513799138,84,589,84,853,84,125665,85,81
1513799438,84,1989,84,484,84,126307,85,81
1513799737,84,1965,84,554,84,126617,85,81
1513800037,84,2997,84,509,84,126998,85,81
1513800337,84,3507,84,434,84,127044,85,81
1513800637,84,3148,84,573,84,127469,85,81
1513800937,84,1427,84,504,84,128384,85,81
1513801237,84,1425,84,548,84,128569,85,81
1513801537,84,366,84,773,84,132424,85,81
1513801837,84,1404,84,2132,84,132509,85,81
1513802137,84,1016,84,2631,84,134898,85,81
1513802437,84,862,84,745,84,135578,85,81
1513802737,84,1391,84,1077,84,134015,85,81
1513803037,84,1487,84,748,84,134515,85,81
1513803337,84,1406,84,752,84,134584,85,81
1513803638,84,771,84,566,84,133144,85,81
1513803937,84,1001,84,503,84,133668,85,81
1513804237,84,1032,84,487,84,133673,85,81
1513804538,84,1067,84,350,84,129843,85,81
1513804838,84,984,84,461,84,129851,85,81
1513805137,84,987,84,542,84,129886,85,81
1513805437,84,2104,84,485,84,127930,85,81
1513805737,84,1273,84,2240,84,128309,85,81
1513806037,85,1291,85,490,85,131479,85,81
1513806337,85,1639,85,410,85,131794,85,81
1513806637,85,2839,85,618,85,131901,85,81
1513806937,85,2443,85,703,85,132520,85,81
1513807238,84,1328,84,1049,84,132411,85,81
1513807537,84,1492,84,892,84,132517,85,81
1513807838,85,1812,85,1219,85,133332,85,81
1513808137,85,1629,85,1048,85,133650,85,81
1513808437,85,1461,85,1207,85,131792,85,81
1513808737,84,1890,84,1396,84,132329,85,81
1513809038,85,1858,85,1237,85,127572,85,81
1513809337,85,2128,85,1390,85,127915,85,81
1513809637,84,2665,84,1421,85,128194,85,81
1513809937,84,2109,84,1489,84,128218,85,81
1513810237,84,1133,84,1672,84,124969,85,81
1513810537,84,1377,84,1572,84,125720,85,81
1513810838,84,1378,84,1373,84,120874,85,81
1513811137,84,1463,84,1241,84,121119,85,81
1513811437,84,1112,84,1152,84,121795,85,81
1513811737,84,1633,84,1021,84,121865,85,81
1513812037,84,1686,84,970,84,117385,85,82
1513812337,84,362,84,1099,84,118360,85,82
1513812637,84,1217,84,767,84,118114,85,82
1513812937,84,1289,84,884,84,118485,85,82
1513813237,84,1259,84,916,84,118670,85,82
1513813537,84,1279,84,1465,84,118854,85,82
1513813838,84,1281,84,845,84,117691,85,82
1513814137,84,1050,84,897,84,117726,85,82
1513814437,84,709,84,924,84,114200,85,82
1513814738,84,1202,84,1042,84,114390,85,82
1513815037,84,2825,84,745,84,114499,85,82
1513815338,84,1148,84,922,84,112888,85,82
1513815637,84,1263,84,956,84,112894,85,82
1513815937,84,1087,84,1098,84,112908,85,82
1513816237,84,1170,84,1001,84,111691,85,82
